,title,price,link
277,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa Built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","64,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4NzkzNTc5MjkxNDQ2Mzg6MTcyNjQ3OTAzNjpzcF9idGY6MzAwMjI0MjYzNjAxNDMyOjowOjo&url=%2FLenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN%2Fdp%2FB0D6NCVQZQ%2Fref%3Dsr_1_38_sspa%3Fcrid%3DI0SZFAOA7OLD%26dib%3DeyJ2IjoiMSJ9.CVgj3YNA290KUyHp_17fntGng4LftjKucF7suRC0BYTX7OPTYuIqh8LwpkEhC-dsUHWE9Obku4qbEQVNfvdB2dQa3D7KdkRNp_Y9z7MUiKS32JbI2jjXdMtdr6fRExT-8NpMEx-Qs7v3wPkoREXQZm0njQFx2xj1e4OJnw0Bvl2ZAhyOamufjGIr-yqy6mEaFrjv4tJumfb2ECV7PIeb8iDWz2gpl1O6UB4eg3GYiks.VoJiT76t7FBt4ctVw09H5Pvhw6lqU9uBxDzv8G8a1TQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1726479036%26sprefix%3Dlapto%252Caps%252C203%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
278,"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ","48,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk0MDcyMDc4NjI2MTM0OjE3MjY0NzkwNDE6c3BfYXRmX25leHQ6MzAwMDYxNzU5MDM3NzMyOjowOjo&url=%2FLenovo-1920x1080-Antiglare-300Nits-82TW001DIH%2Fdp%2FB0CH8D6F4N%2Fref%3Dsr_1_33_sspa%3Fcrid%3DI0SZFAOA7OLD%26dib%3DeyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1726479040%26sprefix%3Dlapto%252Caps%252C203%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
279,"Lenovo ThinkBook 16 Intel 13th Gen Core i3 16"" (40.64cm) WUXGA 300 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Win 11 Home/Office 2021/Arctic Grey/1.7 Kg), 21KHA0J5IN  ","38,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk0MDcyMDc4NjI2MTM0OjE3MjY0NzkwNDE6c3BfYXRmX25leHQ6MzAwMTY2NjY2MTk4MDMyOjowOjo&url=%2FLenovo-ThinkBook-16-Antiglare-21KHA0J5IN%2Fdp%2FB0CZ7CBQXP%2Fref%3Dsr_1_34_sspa%3Fcrid%3DI0SZFAOA7OLD%26dib%3DeyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1726479040%26sprefix%3Dlapto%252Caps%252C203%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
280,"HP [Windows 11 Home] 255 G8 Notebook, 15.6'' HD Display, AMD Athlon 3020e Processor, 8GB Memory, 256GB SSD, Wi-Fi, Bluetooth, Type-C Port, RJ-45 Port, Black  ","21,990",https://amazon.in//HP-255-G8-Processor-Bluetooth/dp/B0B6LCJ3FD/ref=sr_1_35?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-35
281,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Backlit/42WHr/Silver/1.70 kg), X1502ZA-EJ524WS  ","47,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Backlit-X1502ZA-EJ524WS/dp/B0CCP83BK2/ref=sr_1_36?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-36
282,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty  ","25,980",https://amazon.in//Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_37?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-37
283,"(Refurbished) Lenovo ThinkPad L480 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics)  ","19,499",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0CM21TQ3W/ref=sr_1_38?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-38
284,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,  ","22,990",https://amazon.in//Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_6?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TGiKFHPBc5kv8MaX1n9XES5UphSgxH2HIqEAjIbfvzgwXR5XWXwaErW4goFGoWUUjn5Oae11Hd0gJ80kB4NPRuvo8N9OwbHpskqzjUCfWKQWrWg7BAGYsk-WSYjo4JR6a2x5IqGuESjaYB37P-AvdXzZhuUXGRmhH-LcLPgLhmkZQT8YZYPa4d1Z-uhwANOcgKZSHgUIlGv3GQ4BQvCte7Q.1uf5_WbTCr9RSHBTxcukv2Ybe1gtdaeMMgduEhRrpF4&dib_tag=se&keywords=laptop&qid=1726479030&sprefix=lapto%2Caps%2C203&sr=8-6
285,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005CIN  ","20,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_39?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-39
286,"Lenovo V14 G3 Laptop (Intel Core i5/ 12th Gen/ 8GB RAM/ 512GB SSD/DOS/ 14"" Inch), Arctic Grey, 1 Year Service Center Carry in Warranty  ","35,890",https://amazon.in//Lenovo-Laptop-Arctic-Service-Warranty/dp/B0DG9CKJ9P/ref=sr_1_40?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-40
287,"Lenovo V15 Portable Laptop, 15.6"" FHD Anti-Glare Display, Business and Everyday Use, Intel Dual Core Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black  ","24,990",https://amazon.in//Lenovo-V15-Portable-Anti-Glare-Processor/dp/B0D79DNSLW/ref=sr_1_41?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-41
288,"HP Laptop 15, 12th Gen i3-1215U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5006TU  ","35,999",https://amazon.in//HP-i3-1215U-15-6-inch-Anti-Glare-15s-fy5006TU/dp/B0CJBL2QWY/ref=sr_1_42?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-42
289,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FKIN  ","38,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk0MDcyMDc4NjI2MTM0OjE3MjY0NzkwNDE6c3BfbXRmOjMwMDI3OTc2MzQ2NjMzMjo6MDo6&url=%2FLenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN%2Fdp%2FB0DB1WCBBS%2Fref%3Dsr_1_43_sspa%3Fcrid%3DI0SZFAOA7OLD%26dib%3DeyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1726479040%26sprefix%3Dlapto%252Caps%252C203%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
290,"Lenovo ThinkBook 14 Intel 13th Gen Core i3 14"" (35.56cm) WUXGA IPS 300 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Win 11 Home/FPR/Arctic Grey/1Y Onsite + Premier Support/1.38Kg), 21KG00AFIN  ","43,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk0MDcyMDc4NjI2MTM0OjE3MjY0NzkwNDE6c3BfbXRmOjMwMDMxNDM3NTYzNzEzMjo6MDo6&url=%2FLenovo-ThinkBook-35-56cm-Antiglare-21KG00AFIN%2Fdp%2FB0CQRK9JBC%2Fref%3Dsr_1_44_sspa%3Fcrid%3DI0SZFAOA7OLD%26dib%3DeyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1726479040%26sprefix%3Dlapto%252Caps%252C203%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
291,"(Renewed) DELL Latitude 5490 Core i5 8th Gen Laptop, 16 GB RAM, 512GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  ","21,335",https://amazon.in//Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BD4BN7B6/ref=sr_1_45?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-45
292,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/Iron Grey/1.65 Kg) MTM(83CR000VIN)  ","40,790",https://amazon.in//Lenovo-39-62cm-Antiglare-Windows-83CR000VIN/dp/B0D39BVJ7Y/ref=sr_1_46?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-46
293,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","31,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_47?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-47
294,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","28,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_48?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-48
295,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam  ","16,990",https://amazon.in//Chuwi-HeroBook-Pro-Celeron-Mini-HDMI/dp/B0D9RXH8X5/ref=sr_1_7?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TGiKFHPBc5kv8MaX1n9XES5UphSgxH2HIqEAjIbfvzgwXR5XWXwaErW4goFGoWUUjn5Oae11Hd0gJ80kB4NPRuvo8N9OwbHpskqzjUCfWKQWrWg7BAGYsk-WSYjo4JR6a2x5IqGuESjaYB37P-AvdXzZhuUXGRmhH-LcLPgLhmkZQT8YZYPa4d1Z-uhwANOcgKZSHgUIlGv3GQ4BQvCte7Q.1uf5_WbTCr9RSHBTxcukv2Ybe1gtdaeMMgduEhRrpF4&dib_tag=se&keywords=laptop&qid=1726479030&sprefix=lapto%2Caps%2C203&sr=8-7
296,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Thin and Light Metal Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel UHD Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Steel Gray, 1.59 KG  ","32,499",https://amazon.in//Acer-i3-1215U-Windows-Graphics-AL15-52/dp/B0CY1Z82QW/ref=sr_1_49?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-49
297,"HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","76,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_50?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-50
298,"HP Victus Gaming Laptop,Windows 11 Home,AMD Ryzen 5 5600H,4Gb RTX 3050 Gpu,15.6-Inch (39.6 Cm),Fhd,IPS,144Hz,16Gb Ddr4,512Gb Ssd,Backlit Kb,B&O,9Ms Response Time,Dual Speakers (Blue,2.37 Kg),Fb0106Ax  ","61,990",https://amazon.in//HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_51?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-51
299,"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-613IN  ","29,990",https://amazon.in//MSI-i3-1215U-Windows-Graphics-B12M-613IN/dp/B0C9JF29FC/ref=sr_1_52?crid=I0SZFAOA7OLD&dib=eyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ&dib_tag=se&keywords=laptop&qid=1726479040&sprefix=lapto%2Caps%2C203&sr=8-52
300,"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB/1TB SSD/100% DCI-P3/FHD+IR Camera/Win11/MSO 21/1Yr ADP Free/3Mon. Game Pass/Grey/1.39Kg), 83CV002DIN  ","1,07,791",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjk0MDcyMDc4NjI2MTM0OjE3MjY0NzkwNDE6c3BfYnRmOjMwMDE2OTI0MTg3NDUzMjo6MDo6&url=%2FLenovo-Built-WUXGA-OLED-400Nits-83CV002DIN%2Fdp%2FB0CTMQDLQX%2Fref%3Dsr_1_53_sspa%3Fcrid%3DI0SZFAOA7OLD%26dib%3DeyJ2IjoiMSJ9.DwzoqxxsVNRFSISDfMRs1g5OZd4HxJgLblyECadX641_uvocz1BJg-MBDyTQy39yRpyoYKbe-7u62SYQNzsvTaE_-aswQydneY5GdUi0ZGGA31oKkYEjP_YdNRBtv2vhIpOFX1pTBw0tKAAlfWkz92Sm-Gb4X7LyFjF6cif98U7pUoHZTdTVYif5MUsNld3CdSVyPizwrB4pnpFtfCkc5tw6TUgyg6XIsm_Jg-GGTZk.IzJ2EEOf98xEAFgq9vPR8DYLvP9sDxWRV4vUn2cf6IQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1726479040%26sprefix%3Dlapto%252Caps%252C203%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
